,Region,American Cuisine,Asian Cuisine,Drinks/Dessert,Latin Cuisine,No Opinion
71491,212,0,0,0,0,1
71492,212,0,0,0,0,1
71493,212,0,0,0,0,1
71494,212,0,0,0,0,1
71495,212,0,0,1,0,0
71496,212,0,0,0,0,1
71497,212,0,0,0,0,1
71498,212,1,0,0,0,0
71499,212,1,0,0,0,0
71500,212,0,0,0,0,1
71501,212,0,1,0,0,0
71502,212,0,1,0,0,0
71503,212,0,1,0,0,0
71504,212,0,0,1,0,0
71505,212,0,0,0,1,0
71506,212,0,0,0,0,1
71507,212,1,0,0,0,0
71508,212,0,1,0,0,0
71509,212,0,0,0,1,0
71510,212,0,0,0,1,0
71511,212,0,0,0,0,1
71512,212,1,0,0,0,0
71513,212,0,0,0,1,0
71514,212,0,1,0,0,0
71515,212,0,0,0,1,0
71516,212,0,0,0,1,0
71517,212,0,0,1,0,0
71518,212,0,0,0,0,1
71519,212,0,0,0,0,1
71520,212,1,0,0,0,0
71521,212,0,0,0,0,1
71522,212,0,0,1,0,0
71523,212,0,0,0,0,1
71524,212,1,0,0,0,0
71525,212,0,1,0,0,0
71526,212,0,0,1,0,0
71527,212,1,0,0,0,0
71528,212,0,0,0,1,0
71529,212,0,0,0,0,1
71530,212,0,0,0,1,0
71531,212,1,0,0,0,0
71532,212,1,0,0,0,0
71533,212,1,0,0,0,0
71534,212,0,0,0,0,1
71535,212,1,0,0,0,0
71536,212,1,0,0,0,0
71537,212,0,1,0,0,0
71538,212,0,1,0,0,0
71539,212,0,0,1,0,0
71540,212,0,0,0,0,1
71541,212,0,0,1,0,0
71542,212,0,0,0,0,1
71543,212,0,1,0,0,0
71544,212,0,0,1,0,0
71545,212,1,0,0,0,0
71546,212,0,0,1,0,0
71547,212,0,0,0,1,0
71548,212,0,0,0,0,1
71549,212,1,0,0,0,0
71550,212,0,0,0,0,1
71551,212,0,0,1,0,0
71552,212,0,0,0,0,1
71553,212,0,0,1,0,0
71554,212,0,0,1,0,0
71555,212,0,0,1,0,0
71556,212,0,1,0,0,0
71557,212,0,0,0,1,0
71558,212,0,0,0,1,0
71559,212,0,1,0,0,0
71560,212,0,0,1,0,0
71561,212,1,0,0,0,0
71562,212,0,0,0,1,0
71563,212,1,0,0,0,0
71564,212,0,0,0,0,1
71565,212,0,0,0,1,0
71566,212,0,0,0,0,1
71567,212,1,0,0,0,0
71568,212,0,0,0,0,1
71569,212,0,0,0,0,1
71570,212,0,0,0,0,1
71571,212,0,0,0,1,0
71572,212,0,1,0,0,0
71573,212,0,0,0,1,0
71574,212,0,0,0,0,1
71575,212,0,0,0,1,0
71576,212,1,0,0,0,0
71577,212,0,0,0,1,0
71578,212,0,0,1,0,0
71579,212,0,0,0,1,0
71580,212,0,0,0,1,0
71581,212,0,0,0,1,0
71582,212,0,0,0,0,1
71583,212,0,0,0,0,1
71584,212,1,0,0,0,0
71585,212,0,1,0,0,0
71586,212,0,1,0,0,0
71587,212,1,0,0,0,0
71588,212,1,0,0,0,0
71589,212,0,0,0,0,1
71590,212,0,0,1,0,0
71591,212,0,1,0,0,0
71592,212,0,0,0,1,0
71593,212,0,0,1,0,0
71594,212,0,1,0,0,0
71595,212,0,0,0,0,1
71596,212,0,0,0,1,0
71597,212,0,0,0,0,1
71598,212,0,0,0,1,0
71599,212,0,0,0,1,0
71600,212,0,1,0,0,0
71601,212,0,0,0,0,1
71602,212,1,0,0,0,0
71603,212,0,0,1,0,0
71604,212,1,0,0,0,0
71605,212,1,0,0,0,0
71606,212,0,0,1,0,0
71607,212,0,0,0,0,1
71608,212,0,0,0,0,1
71609,212,1,0,0,0,0
71610,212,0,1,0,0,0
71611,212,0,0,1,0,0
71612,212,0,0,0,1,0
71613,212,0,0,0,0,1
71614,212,0,0,0,0,1
71615,212,0,0,1,0,0
71616,212,0,0,0,1,0
71617,212,0,0,0,1,0
71618,212,0,0,0,1,0
71619,212,0,1,0,0,0
71620,212,0,1,0,0,0
71621,212,1,0,0,0,0
71622,212,0,0,0,0,1
71623,212,0,0,0,0,1
71624,212,0,0,0,0,1
71625,212,1,0,0,0,0
71626,212,0,0,0,0,1
71627,212,0,0,1,0,0
71628,212,0,1,0,0,0
71629,212,0,0,1,0,0
71630,212,1,0,0,0,0
71631,212,1,0,0,0,0
71632,212,0,0,0,0,1
71633,212,0,0,0,1,0
71634,212,0,1,0,0,0
71635,212,0,0,0,1,0
71636,212,0,1,0,0,0
71637,212,0,0,0,0,1
71638,212,0,0,1,0,0
71639,212,0,0,1,0,0
71640,212,0,0,0,0,1
71641,212,0,0,0,0,1
71642,212,0,1,0,0,0
71643,212,0,0,0,0,1
71644,212,1,0,0,0,0
71645,212,0,0,0,1,0
71646,212,0,1,0,0,0
71647,212,1,0,0,0,0
71648,212,0,0,0,0,1
71649,212,0,1,0,0,0
71650,212,0,1,0,0,0
71651,212,0,0,0,1,0
71652,212,0,0,0,0,1
71653,212,0,0,1,0,0
71654,212,0,0,1,0,0
71655,212,0,0,0,1,0
71656,212,0,0,0,1,0
71657,212,0,0,0,0,1
71658,212,0,0,0,1,0
71659,212,0,0,0,0,1
71660,212,0,0,0,0,1
71661,212,0,0,0,0,1
71662,212,0,0,0,0,1
71663,212,0,0,1,0,0
71664,212,0,0,1,0,0
71665,212,0,0,0,0,1
71666,212,0,0,0,0,1
71667,212,0,0,0,1,0
71668,212,0,1,0,0,0
71669,212,0,0,1,0,0
71670,212,0,0,0,0,1
71671,212,1,0,0,0,0
71672,212,0,1,0,0,0
71673,212,0,1,0,0,0
71674,212,0,0,0,0,1
71675,212,0,0,1,0,0
71676,212,0,0,0,0,1
71677,212,0,0,0,0,1
71678,212,0,1,0,0,0
71679,212,1,0,0,0,0
71680,212,0,0,0,0,1
71681,212,0,1,0,0,0
71682,212,0,1,0,0,0
71683,212,0,0,0,0,1
71684,212,0,0,0,0,1
71685,212,0,0,0,1,0
71686,212,0,1,0,0,0
71687,212,0,0,0,1,0
71688,212,0,0,0,0,1
71689,212,1,0,0,0,0
71690,212,0,0,1,0,0
71691,212,0,0,0,0,1
71692,212,0,0,0,0,1
71693,212,0,1,0,0,0
71694,212,0,0,1,0,0
71695,212,0,0,0,0,1
71696,212,0,1,0,0,0
71697,212,0,0,0,1,0
71698,212,0,0,0,0,1
71699,212,1,0,0,0,0
71700,212,1,0,0,0,0
71701,212,0,0,1,0,0
71702,212,0,0,0,0,1
71703,212,0,0,0,0,1
71704,212,0,0,0,0,1
71705,212,0,1,0,0,0
71706,212,0,0,0,0,1
71707,212,0,1,0,0,0
71708,212,0,0,0,0,1
71709,212,0,0,0,0,1
71710,212,0,0,0,0,1
71711,212,0,0,0,0,1
71712,212,0,0,0,0,1
71713,212,0,1,0,0,0
71714,212,0,1,0,0,0
71715,212,0,0,1,0,0
71716,212,0,0,1,0,0
71717,212,1,0,0,0,0
71718,212,0,0,1,0,0
71719,213,0,0,1,0,0
71720,213,0,0,0,0,1
71721,213,0,1,0,0,0
71722,213,0,0,0,0,1
71723,213,1,0,0,0,0
71724,213,0,1,0,0,0
71725,213,0,0,0,1,0
71726,213,1,0,0,0,0
71727,213,0,0,0,1,0
71728,213,0,0,0,0,1
71729,213,0,0,0,1,0
71730,213,0,0,0,1,0
71731,213,0,0,0,1,0
71732,213,0,0,0,0,1
71733,213,0,0,1,0,0
71734,213,0,0,0,0,1
71735,213,1,0,0,0,0
71736,213,0,0,0,0,1
71737,213,0,0,1,0,0
71738,213,1,0,0,0,0
71739,213,0,1,0,0,0
71740,213,0,0,0,1,0
71741,213,0,0,0,1,0
71742,213,1,0,0,0,0
71743,213,0,0,0,0,1
71744,213,0,0,0,0,1
71745,213,0,0,1,0,0
71746,213,0,0,0,0,1
71747,213,0,0,0,0,1
71748,213,0,0,0,0,1
71749,213,0,0,0,0,1
71750,213,0,0,0,0,1
71751,213,1,0,0,0,0
71752,213,0,0,0,0,1
71753,213,0,0,0,0,1
71754,213,0,0,0,1,0
71755,213,1,0,0,0,0
71756,213,1,0,0,0,0
71757,213,1,0,0,0,0
71758,213,0,1,0,0,0
71759,213,0,0,0,1,0
71760,213,1,0,0,0,0
71761,213,0,0,0,0,1
71762,213,0,1,0,0,0
71763,213,1,0,0,0,0
71764,213,0,0,0,0,1
71765,213,1,0,0,0,0
71766,213,0,0,1,0,0
71767,213,1,0,0,0,0
71768,213,0,0,1,0,0
71769,213,0,0,0,0,1
71770,213,1,0,0,0,0
71771,213,0,0,0,0,1
71772,213,0,0,0,1,0
71773,213,1,0,0,0,0
71774,213,0,0,0,0,1
71775,213,0,0,1,0,0
71776,213,0,0,0,1,0
71777,213,0,0,0,1,0
71778,213,0,0,0,1,0
71779,213,1,0,0,0,0
71780,213,0,1,0,0,0
71781,213,0,1,0,0,0
71782,213,0,0,0,0,1
71783,213,0,0,0,1,0
71784,213,0,0,0,0,1
71785,213,0,0,0,0,1
71786,213,0,0,0,1,0
71787,213,0,0,0,0,1
71788,213,0,0,0,0,1
71789,213,0,0,0,0,1
71790,213,0,0,0,0,1
71791,213,0,0,0,1,0
71792,213,0,0,0,1,0
71793,213,0,1,0,0,0
71794,213,0,1,0,0,0
71795,213,0,0,1,0,0
71796,213,0,1,0,0,0
71797,213,0,0,0,1,0
71798,213,0,0,0,1,0
71799,213,0,0,0,1,0
71800,213,0,0,0,0,1
71801,213,0,0,0,0,1
71802,213,0,0,0,0,1
71803,213,0,0,0,1,0
71804,213,0,0,1,0,0
71805,213,0,1,0,0,0
71806,213,0,1,0,0,0
71807,213,0,0,0,1,0
71808,213,0,0,0,1,0
71809,213,0,1,0,0,0
71810,213,0,0,0,0,1
71811,213,0,0,0,1,0
71812,213,0,0,0,1,0
71813,213,0,1,0,0,0
71814,213,0,0,0,0,1
71815,213,0,0,0,0,1
71816,213,1,0,0,0,0
71817,213,0,0,0,1,0
71818,213,0,1,0,0,0
71819,213,1,0,0,0,0
71820,213,0,0,1,0,0
71821,213,0,1,0,0,0
71822,213,1,0,0,0,0
71823,213,0,1,0,0,0
71824,213,0,1,0,0,0
71825,213,0,0,1,0,0
71826,213,0,0,0,0,1
71827,213,0,0,1,0,0
71828,213,0,1,0,0,0
71829,213,1,0,0,0,0
71830,213,0,0,0,0,1
71831,213,0,1,0,0,0
71832,213,0,0,1,0,0
71833,213,0,0,0,1,0
71834,213,0,1,0,0,0
71835,213,0,0,1,0,0
71836,213,0,0,0,0,1
71837,213,0,0,0,0,1
71838,213,0,0,0,0,1
71839,213,0,1,0,0,0
71840,213,1,0,0,0,0
71841,213,0,0,0,1,0
71842,213,0,0,0,1,0
71843,213,0,0,0,0,1
71844,213,0,0,0,1,0
71845,213,0,1,0,0,0
71846,213,0,1,0,0,0
71847,213,1,0,0,0,0
71848,213,0,0,0,1,0
71849,213,0,0,0,0,1
71850,213,0,0,1,0,0
71851,213,0,0,1,0,0
71852,213,0,0,0,0,1
71853,213,0,0,0,0,1
71854,213,0,0,0,0,1
71855,213,0,0,1,0,0
71856,213,0,0,1,0,0
71857,213,1,0,0,0,0
71858,213,0,1,0,0,0
71859,213,0,1,0,0,0
71860,213,0,0,0,0,1
71861,213,0,0,0,0,1
71862,213,1,0,0,0,0
71863,213,0,1,0,0,0
71864,213,0,0,0,1,0
71865,213,0,0,0,1,0
71866,213,0,0,0,0,1
71867,213,0,1,0,0,0
71868,213,0,1,0,0,0
71869,213,0,0,1,0,0
71870,213,0,0,0,1,0
71871,213,1,0,0,0,0
71872,213,0,1,0,0,0
71873,213,0,0,0,0,1
71874,213,0,0,0,1,0
71875,213,0,1,0,0,0
71876,213,1,0,0,0,0
71877,213,0,0,0,1,0
71878,213,0,0,0,1,0
71879,213,0,1,0,0,0
71880,213,0,0,0,0,1
71881,213,0,0,0,0,1
71882,213,0,0,0,0,1
71883,213,1,0,0,0,0
71884,213,0,0,0,1,0
71885,213,0,0,0,1,0
71886,213,1,0,0,0,0
71887,213,1,0,0,0,0
71888,213,0,0,0,1,0
71889,213,1,0,0,0,0
71890,213,0,0,1,0,0
71891,213,0,0,0,1,0
71892,213,0,0,0,0,1
71893,213,0,1,0,0,0
71894,213,0,0,0,0,1
71895,213,0,0,0,0,1
71896,213,1,0,0,0,0
71897,213,0,0,0,0,1
71898,213,0,0,0,0,1
71899,213,1,0,0,0,0
71900,213,0,0,0,1,0
71901,213,1,0,0,0,0
71902,213,0,0,1,0,0
71903,213,0,1,0,0,0
71904,213,0,0,0,0,1
71905,213,0,0,0,0,1
71906,213,0,0,0,0,1
71907,213,0,0,0,0,1
71908,213,0,0,0,0,1
71909,213,0,1,0,0,0
71910,213,1,0,0,0,0
71911,213,0,0,1,0,0
71912,213,0,0,0,0,1
71913,213,0,1,0,0,0
71914,213,0,0,1,0,0
71915,213,0,1,0,0,0
71916,213,0,0,0,1,0
71917,213,0,0,0,0,1
71918,213,1,0,0,0,0
71919,213,0,0,1,0,0
71920,213,0,0,0,1,0
71921,213,0,0,0,0,1
71922,213,0,0,0,1,0
71923,213,0,0,0,0,1
71924,213,0,0,0,0,1
71925,213,0,0,0,0,1
71926,213,0,0,0,0,1
71927,213,1,0,0,0,0
71928,213,0,0,1,0,0
71929,213,0,1,0,0,0
71930,213,0,0,0,1,0
71931,213,0,0,0,1,0
71932,213,0,0,0,1,0
71933,213,0,0,0,0,1
71934,213,1,0,0,0,0
71935,213,0,0,0,1,0
71936,213,0,0,0,0,1
71937,213,0,0,1,0,0
71938,213,0,1,0,0,0
71939,213,1,0,0,0,0
71940,213,0,0,0,1,0
71941,213,0,1,0,0,0
71942,213,0,1,0,0,0
71943,213,0,0,1,0,0
71944,213,0,1,0,0,0
71945,213,0,0,0,0,1
71946,213,0,0,0,0,1
71947,213,0,0,0,0,1
71948,213,0,0,0,1,0
71949,213,0,0,1,0,0
71950,213,0,0,0,0,1
71951,213,0,1,0,0,0
71952,213,0,0,0,0,1
71953,213,0,0,0,0,1
71954,213,0,0,0,1,0
71955,213,0,0,0,0,1
71956,213,0,0,0,1,0
71957,213,0,0,1,0,0
71958,213,1,0,0,0,0
71959,213,0,0,1,0,0
71960,213,0,0,1,0,0
71961,213,0,0,0,1,0
71962,213,0,1,0,0,0
71963,213,0,0,0,0,1
71964,213,0,0,1,0,0
71965,213,0,0,1,0,0
71966,213,0,1,0,0,0
71967,213,0,0,0,1,0
71968,213,0,0,0,1,0
71969,213,0,0,0,0,1
71970,213,0,0,0,0,1
71971,213,0,0,0,0,1
71972,213,0,0,0,1,0
71973,213,0,0,0,1,0
71974,213,0,0,0,1,0
71975,213,0,0,1,0,0
71976,213,0,1,0,0,0
71977,213,1,0,0,0,0
71978,213,0,0,1,0,0
71979,213,0,0,0,0,1
71980,213,0,0,0,0,1
71981,213,1,0,0,0,0
71982,213,0,1,0,0,0
71983,213,0,0,0,1,0
71984,213,0,0,0,0,1
71985,213,0,0,0,1,0
71986,213,0,0,0,0,1
71987,213,0,1,0,0,0
71988,213,0,0,0,1,0
71989,213,0,0,0,0,1
71990,213,0,1,0,0,0
71991,213,0,0,0,0,1
71992,213,1,0,0,0,0
71993,213,0,1,0,0,0
71994,213,0,0,0,0,1
71995,213,0,0,0,1,0
71996,213,1,0,0,0,0
71997,213,0,0,0,0,1
71998,213,0,0,0,1,0
71999,213,0,0,1,0,0
72000,213,0,0,0,0,1
72001,213,0,0,1,0,0
72002,213,0,0,0,0,1
72003,213,0,0,0,0,1
72004,213,0,1,0,0,0
72005,213,0,0,0,0,1
72006,213,0,0,0,0,1
72007,213,0,0,0,1,0
72008,213,0,1,0,0,0
72009,213,0,0,0,1,0
72010,213,0,0,0,1,0
72011,213,0,0,1,0,0
72012,213,0,0,0,1,0
72013,213,0,0,0,0,1
72014,213,1,0,0,0,0
72015,213,0,1,0,0,0
72016,213,0,0,0,0,1
72017,213,1,0,0,0,0
72018,213,0,0,0,0,1
72019,213,0,0,1,0,0
72020,213,0,0,0,1,0
72021,213,0,0,0,1,0
72022,213,0,0,1,0,0
72023,213,0,1,0,0,0
72024,213,0,1,0,0,0
72025,213,0,0,0,1,0
72026,213,0,0,0,0,1
72027,213,0,0,0,1,0
72028,213,0,0,0,0,1
72029,213,0,0,0,0,1
72030,213,0,0,0,0,1
72031,213,0,1,0,0,0
72032,213,0,1,0,0,0
72033,213,0,1,0,0,0
72034,213,0,0,0,0,1
72035,213,0,0,0,1,0
72036,213,0,0,0,1,0
72037,213,1,0,0,0,0
72038,213,0,1,0,0,0
72039,213,1,0,0,0,0
72040,213,0,0,0,1,0
72041,213,0,0,0,0,1
72042,213,0,0,0,0,1
72043,213,0,0,0,0,1
72044,213,0,0,0,1,0
72045,213,0,0,1,0,0
72046,213,0,0,1,0,0
72047,213,0,0,0,1,0
72048,213,0,0,0,1,0
72049,213,0,0,0,0,1
72050,213,1,0,0,0,0
72051,213,0,0,1,0,0
72052,213,0,0,0,0,1
72053,213,0,0,1,0,0
72054,213,0,1,0,0,0
72055,213,0,0,0,1,0
72056,213,0,0,0,1,0
72057,213,0,0,0,0,1
72058,213,0,0,0,0,1
72059,213,0,1,0,0,0
72060,213,0,0,0,1,0
72061,213,0,0,1,0,0
72062,213,0,1,0,0,0
72063,213,1,0,0,0,0
72064,213,0,1,0,0,0
72065,213,0,0,1,0,0
72066,213,0,0,0,0,1
72067,213,0,0,0,0,1
72068,213,0,1,0,0,0
72069,213,0,0,1,0,0
72070,213,0,0,1,0,0
72071,213,0,1,0,0,0
72072,213,0,1,0,0,0
72073,213,0,0,1,0,0
72074,213,0,1,0,0,0
72075,213,0,0,1,0,0
72076,213,0,0,1,0,0
72077,213,0,1,0,0,0
72078,213,0,0,0,0,1
72079,213,0,0,0,0,1
72080,213,0,0,1,0,0
72081,213,0,0,0,1,0
72082,213,0,0,0,1,0
72083,213,0,0,0,0,1
72084,213,0,0,0,1,0
72085,213,0,0,0,1,0
72086,213,0,0,0,0,1
72087,213,1,0,0,0,0
72088,213,0,0,0,1,0
72089,213,0,0,0,0,1
72090,213,1,0,0,0,0
72091,213,0,0,0,1,0
72092,213,1,0,0,0,0
72093,213,0,1,0,0,0
72094,213,0,1,0,0,0
72095,213,1,0,0,0,0
72096,213,0,0,1,0,0
72097,213,0,1,0,0,0
72098,213,0,0,0,0,1
72099,213,0,1,0,0,0
72100,213,0,1,0,0,0
72101,213,1,0,0,0,0
72102,213,0,1,0,0,0
72103,213,0,0,0,0,1
72104,213,0,0,0,1,0
72105,213,0,0,0,0,1
72106,213,1,0,0,0,0
72107,213,1,0,0,0,0
72108,213,0,0,0,1,0
72109,213,0,0,0,1,0
72110,213,0,0,1,0,0
72111,213,0,1,0,0,0
72112,213,0,0,0,1,0
72113,213,0,0,0,1,0
72114,213,0,1,0,0,0
72115,213,0,0,1,0,0
72116,213,0,0,0,1,0
72117,213,0,1,0,0,0
72118,213,0,1,0,0,0
72119,213,0,0,0,1,0
72120,213,0,0,0,0,1
72121,213,0,0,0,1,0
72122,213,0,0,0,0,1
72123,213,0,0,1,0,0
72124,213,1,0,0,0,0
72125,213,1,0,0,0,0
72126,213,0,1,0,0,0
72127,213,0,0,0,0,1
72128,213,0,0,1,0,0
72129,213,0,0,0,0,1
72130,213,1,0,0,0,0
72131,213,0,1,0,0,0
72132,213,0,0,0,1,0
72133,213,0,0,1,0,0
72134,213,1,0,0,0,0
72135,213,0,0,1,0,0
72136,213,1,0,0,0,0
72137,213,1,0,0,0,0
72138,213,0,0,0,0,1
72139,213,0,0,0,0,1
72140,213,0,1,0,0,0
72141,213,0,0,0,0,1
72142,213,0,1,0,0,0
72143,213,0,0,1,0,0
72144,213,1,0,0,0,0
72145,213,0,0,0,1,0
72146,213,0,1,0,0,0
72147,213,0,0,0,0,1
72148,213,0,1,0,0,0
72149,213,0,0,0,0,1
72150,213,0,0,0,1,0
72151,213,0,1,0,0,0
72152,213,1,0,0,0,0
72153,213,0,1,0,0,0
72154,213,0,0,1,0,0
72155,213,0,0,0,0,1
72156,213,0,1,0,0,0
72157,213,0,0,0,1,0
72158,213,0,0,0,0,1
72159,213,0,0,0,1,0
72160,213,0,0,0,1,0
72161,213,0,0,0,0,1
72162,213,0,0,0,0,1
72163,213,0,0,0,0,1
72164,213,0,0,0,1,0
72165,213,0,0,0,0,1
72166,213,1,0,0,0,0
72167,213,0,1,0,0,0
72168,213,0,1,0,0,0
72169,213,0,0,0,0,1
72170,213,1,0,0,0,0
72171,213,1,0,0,0,0
72172,213,0,0,0,0,1
72173,213,0,0,1,0,0
72174,213,0,1,0,0,0
72175,213,0,1,0,0,0
72176,213,0,0,0,1,0
72177,213,0,0,0,0,1
72178,213,0,0,0,1,0
72179,213,0,0,0,1,0
72180,213,1,0,0,0,0
72181,213,0,1,0,0,0
72182,213,0,0,0,0,1
72183,213,0,0,0,1,0
72184,213,0,0,0,1,0
72185,213,0,0,0,0,1
72186,213,0,1,0,0,0
72187,213,0,0,0,0,1
72188,213,0,0,1,0,0
72189,213,0,0,0,0,1
72190,213,0,0,0,0,1
72191,213,1,0,0,0,0
72192,213,0,0,0,0,1
72193,213,0,0,0,1,0
72194,213,0,0,0,1,0
72195,213,0,1,0,0,0
72196,213,0,0,0,1,0
72197,213,0,0,0,1,0
72198,213,0,0,0,0,1
72199,213,1,0,0,0,0
72200,213,0,0,0,1,0
72201,213,0,0,0,0,1
72202,213,1,0,0,0,0
72203,213,0,1,0,0,0
72204,213,0,0,1,0,0
72205,213,0,0,0,0,1
72206,213,0,0,0,0,1
72207,213,0,0,0,0,1
72208,213,1,0,0,0,0
72209,213,0,0,0,1,0
72210,213,0,0,0,1,0
72211,213,0,0,0,1,0
72212,213,1,0,0,0,0
72213,213,0,0,0,0,1
72214,213,0,0,0,0,1
72215,213,0,0,0,1,0
72216,213,0,1,0,0,0
72217,213,0,1,0,0,0
72218,213,0,0,0,0,1
72219,213,0,0,0,1,0
72220,213,0,0,0,0,1
72221,213,0,0,0,0,1
72222,213,0,0,1,0,0
72223,213,0,0,0,0,1
72224,213,0,0,0,0,1
72225,213,0,0,1,0,0
72226,213,1,0,0,0,0
72227,213,1,0,0,0,0
72228,213,0,0,0,0,1
72229,213,0,0,0,0,1
72230,213,0,0,1,0,0
72231,213,1,0,0,0,0
72232,213,0,0,0,1,0
72233,213,0,0,0,1,0
72234,213,1,0,0,0,0
72235,213,0,1,0,0,0
72236,213,0,0,1,0,0
72237,213,0,0,1,0,0
72238,213,0,0,0,1,0
72239,213,0,0,0,0,1
72240,213,0,1,0,0,0
72241,213,1,0,0,0,0
72242,213,0,1,0,0,0
72243,213,1,0,0,0,0
72244,213,0,0,1,0,0
72245,213,0,0,1,0,0
72246,213,1,0,0,0,0
72247,213,0,0,1,0,0
72248,213,1,0,0,0,0
72249,213,0,0,1,0,0
72250,213,0,0,0,0,1
72251,213,0,0,0,0,1
72252,213,0,0,1,0,0
72253,213,0,0,0,0,1
72254,213,0,1,0,0,0
72255,213,0,0,0,0,1
72256,213,1,0,0,0,0
72257,213,0,0,0,0,1
72258,213,0,0,0,0,1
72259,213,1,0,0,0,0
72260,213,0,0,0,0,1
72261,213,0,1,0,0,0
72262,213,0,0,1,0,0
72263,213,0,0,1,0,0
72264,213,0,0,0,0,1
72265,213,1,0,0,0,0
72266,213,0,0,1,0,0
72267,213,0,0,1,0,0
72268,213,0,0,0,1,0
72269,213,0,1,0,0,0
72270,213,0,0,0,0,1
72271,213,0,0,0,1,0
72272,213,1,0,0,0,0
72273,213,0,0,0,1,0
72274,213,0,0,0,0,1
72275,213,0,0,0,0,1
72276,213,1,0,0,0,0
72277,213,1,0,0,0,0
72278,213,0,1,0,0,0
72279,213,0,0,0,0,1
72280,213,0,0,0,1,0
72281,213,0,0,0,0,1
72282,213,0,1,0,0,0
72283,213,0,1,0,0,0
72284,213,0,0,0,1,0
72285,213,0,0,0,0,1
72286,213,0,0,0,1,0
72287,213,1,0,0,0,0
72288,213,0,0,0,0,1
72289,213,1,0,0,0,0
72290,213,0,1,0,0,0
72291,213,0,0,0,1,0
72292,213,0,0,0,1,0
72293,213,1,0,0,0,0
72294,213,0,0,0,1,0
72295,213,0,1,0,0,0
72296,213,0,0,0,0,1
72297,213,1,0,0,0,0
72298,213,0,0,1,0,0
72299,213,0,1,0,0,0
72300,213,0,0,0,0,1
72301,213,1,0,0,0,0
72302,213,0,0,0,1,0
72303,213,1,0,0,0,0
72304,213,0,0,0,1,0
72305,213,0,0,0,0,1
72306,213,0,0,1,0,0
72307,213,1,0,0,0,0
72308,213,0,0,1,0,0
72309,213,0,0,0,1,0
72310,213,0,0,0,0,1
72311,213,0,0,1,0,0
72312,213,0,1,0,0,0
72313,213,0,1,0,0,0
72314,213,1,0,0,0,0
72315,213,1,0,0,0,0
72316,213,1,0,0,0,0
72317,213,0,0,0,1,0
72318,213,0,0,0,1,0
72319,213,0,1,0,0,0
72320,213,1,0,0,0,0
72321,213,0,0,1,0,0
72322,213,0,0,0,0,1
72323,213,0,0,0,0,1
72324,213,0,0,0,0,1
72325,213,0,0,0,0,1
72326,213,0,0,0,1,0
72327,213,0,0,1,0,0
72328,213,0,1,0,0,0
72329,213,0,1,0,0,0
72330,213,0,0,0,0,1
72331,213,0,0,0,1,0
72332,213,1,0,0,0,0
72333,213,0,0,0,0,1
72334,213,0,1,0,0,0
72335,213,1,0,0,0,0
72336,213,1,0,0,0,0
72337,213,0,0,1,0,0
72338,213,0,0,0,0,1
72339,213,0,0,0,1,0
72340,213,0,1,0,0,0
72341,213,0,0,0,0,1
72342,213,1,0,0,0,0
72343,213,0,0,0,0,1
72344,213,0,0,0,0,1
72345,213,0,0,0,1,0
72346,213,0,1,0,0,0
72347,213,1,0,0,0,0
72348,213,0,0,0,0,1
72349,213,0,0,0,0,1
72350,213,1,0,0,0,0
72351,213,0,0,0,1,0
72352,213,0,0,0,0,1
72353,213,0,0,0,0,1
72354,213,0,1,0,0,0
72355,213,1,0,0,0,0
72356,213,0,1,0,0,0
72357,213,0,0,0,1,0
72358,213,0,0,0,0,1
72359,213,0,0,0,1,0
72360,213,0,0,1,0,0
72361,213,0,0,0,0,1
72362,213,0,0,0,1,0
72363,213,0,0,0,0,1
72364,213,0,0,0,1,0
72365,213,0,0,0,1,0
72366,213,0,0,1,0,0
72367,213,1,0,0,0,0
72368,213,0,0,0,0,1
72369,213,0,1,0,0,0
72370,213,0,0,0,1,0
72371,213,0,1,0,0,0
72372,213,0,0,0,0,1
72373,213,0,1,0,0,0
72374,213,0,0,1,0,0
72375,213,0,0,0,1,0
72376,213,1,0,0,0,0
72377,213,0,0,0,0,1
72378,213,0,1,0,0,0
72379,213,0,0,1,0,0
72380,213,0,0,0,0,1
72381,213,0,0,0,1,0
72382,213,0,0,1,0,0
72383,213,1,0,0,0,0
72384,213,0,1,0,0,0
72385,213,0,0,1,0,0
72386,213,1,0,0,0,0
72387,213,0,1,0,0,0
72388,213,0,0,1,0,0
72389,213,0,1,0,0,0
72390,213,0,0,0,0,1
72391,213,0,0,0,0,1
72392,213,1,0,0,0,0
72393,213,0,0,0,1,0
72394,213,0,1,0,0,0
72395,213,0,0,0,0,1
72396,213,0,0,0,0,1
72397,213,0,1,0,0,0
72398,213,0,0,1,0,0
72399,213,0,0,0,0,1
72400,213,0,0,1,0,0
72401,213,0,1,0,0,0
72402,213,0,0,0,1,0
72403,213,0,0,0,1,0
72404,213,0,0,1,0,0
72405,213,0,0,1,0,0
72406,213,0,0,0,0,1
72407,213,0,0,1,0,0
72408,213,0,0,1,0,0
72409,213,0,0,0,0,1
72410,213,0,1,0,0,0
72411,213,0,1,0,0,0
72412,213,0,1,0,0,0
72413,213,0,0,0,1,0
72414,213,0,1,0,0,0
72415,213,0,0,0,0,1
72416,213,0,1,0,0,0
72417,213,0,0,0,1,0
72418,213,0,0,0,0,1
72419,213,0,1,0,0,0
72420,213,0,0,0,0,1
